proc_cd,modifier,description,rate,rate_unit,is_by_report,region_type,region_value
99245,,OFFICE/OP CONSLTJ NEW/EST PT HIGH MDM 55 MINUTES,369.58,1,False,state,GA
99252,,IP/OBS CONSLTJ NEW/EST PT SF MDM 35 MINUTES,124.17,1,False,state,GA
99253,,IP/OBS CONSLTJ NEW/EST PT LOW MDM 45 MINUTES,174.2,1,False,state,GA
99254,,IP/OBS CONSLTJ NEW/EST PT MOD MDM 60 MINUTES,241.87,1,False,state,GA
99255,,IP/OBS CONSLTJ NEW/EST PT HIGH MDM 80 MINUTES,325.44,1,False,state,GA
99281,,EMERGENCY DEPARTMENT VISIT MAY NOT REQ PHYS/QHP,20.01,1,False,state,GA
99282,,EMERGENCY DEPARTMENT VISIT STRAIGHTFORWARD MDM,72.97,1,False,state,GA
99283,,EMERGENCY DEPARTMENT VISIT LOW MDM,124.17,1,False,state,GA
99284,,EMERGENCY DEPARTMENT VISIT MODERATE MDM,211.27,1,False,state,GA
99285,,EMERGENCY DEPARTMENT VISIT HIGH MDM,306.02,1,False,state,GA
99288,,PHYS/QHP DIRECTION EMERGENCY MEDICAL SYSTEMS,,1,True,state,GA
99291,,CRITICAL CARE ILL/INJURED PATIENT INIT 30-74 MIN,481.39,1,False,state,GA
99292,,CRITICAL CARE ILL/INJURED PATIENT ADDL 30 MIN,210.68,1,False,state,GA
99304,,INITIAL NURSING FACILITY CARE SF/LOW MDM 25 MIN,140.65,1,False,state,GA
99305,,INITIAL NURSING FACILITY CARE MOD MDM 35 MINUTES,233.63,1,False,state,GA
99306,,INITIAL NURSING FACILITY CARE HI MDM 50 MINUTES,318.97,1,False,state,GA
99307,,SBSQ NURSING FACILITY CARE SF MDM 10 MINUTES,70.62,1,False,state,GA
99308,,SBSQ NURSING FACILITY CARE LOW MDM 20 MINUTES,130.65,1,False,state,GA
99309,,SBSQ NURSING FACILITY CARE MOD MDM 30 MINUTES,188.91,1,False,state,GA
99310,,SBSQ NURSING FACILITY CARE HIGH MDM 45 MINUTES,269.53,1,False,state,GA
99315,,NURSING FACILITY DSCHRG MGMT 30 MIN/< TOT TIME,143.01,1,False,state,GA
99316,,NURSING FACILITY DSCHRG MGMT 30 MIN+ TOT TIME,229.52,1,False,state,GA
99341,,HOME/RES VISIT NEW PATIENT SF MDM 15 MINUTES,86.51,1,False,state,GA
99342,,HOME/RES VISIT NEW PATIENT LOW MDM 30 MINUTES,137.12,1,False,state,GA
99344,,HOME/RES VISIT NEW PATIENT MOD MDM 60 MINUTES,248.94,1,False,state,GA
99345,,HOME/RES VISIT NEW PATIENT HIGH MDM 75 MINUTES,353.69,1,False,state,GA
99347,,HOME/RES VISIT EST PATIENT SF MDM 20 MINUTES,79.45,1,False,state,GA
99348,,HOME/RES VISIT EST PATIENT LOW MDM 30 MINUTES,134.18,1,False,state,GA
99349,,HOME/RES VISIT EST PATIENT MOD MDM 40 MINUTES,223.04,1,False,state,GA
99350,,HOME/RES VISIT EST PATIENT HIGH MDM 60 MINUTES,324.85,1,False,state,GA
99358,,PROLNG E/M SVC BEFORE&/AFTER DIR PT CARE 1ST HR,155.95,1,False,state,GA
99359,,PROLNG E/M BEFORE&/AFTER DIR CARE EA 30 MINUTES,66.5,1,False,state,GA
99360,,PHYS STANDBY SVC PROLNG PHYS ATTN EA 30 MINUTES,102.4,1,False,state,GA
99366,,TEAM CONFERENCE FACE-TO-FACE NONPHYSICIAN,71.8,1,False,state,GA
99367,,TEAM CONFERENCE NON-FACE-TO-FACE PHYSICIAN,94.16,1,False,state,GA
99368,,TEAM CONFERENCE NON-FACE-TO-FACE NONPHYSICIAN,61.2,1,False,state,GA
99374,,SUPVJ PT HOME HEALTH AGENCY MO 15-29 MINUTES,120.05,1,False,state,GA
99375,,SUPERVISION PT HOME HEALTH AGENCY MONTH 30 MIN/>,178.32,1,False,state,GA
99377,,SUPERVISION HOSPICE PATIENT/MONTH 15-29 MIN,120.05,1,False,state,GA
99378,,SUPERVISION HOSPICE PATIENT/MONTH 30 MINUTES/>,178.32,1,False,state,GA
99379,,SUPERVISION NURS FACILITY PATIENT MO 15-29 MIN,120.05,1,False,state,GA
99380,,SUPERVISION NURS FACILITY PATIENT MONTH 30 MIN/>,178.32,1,False,state,GA
99381,,INITIAL PREVENTIVE MEDICINE NEW PATIENT <1YEAR,192.44,1,False,state,GA
99382,,INITIAL PREVENTIVE MEDICINE NEW PT AGE 1-4 YRS,201.27,1,False,state,GA
99383,,INITIAL PREVENTIVE MEDICINE NEW PT AGE 5-11 YRS,208.92,1,False,state,GA
99384,,INITIAL PREVENTIVE MEDICINE NEW PT AGE 12-17 YR,234.22,1,False,state,GA
99385,,INITIAL PREVENTIVE MEDICINE NEW PT AGE 18-39YRS,227.75,1,False,state,GA
99386,,INITIAL PREVENTIVE MEDICINE NEW PATIENT 40-64YRS,262.47,1,False,state,GA
99387,,INITIAL PREVENTIVE MEDICINE NEW PATIENT 65YRS&>,284.83,1,False,state,GA
99391,,PERIODIC PREVENTIVE MED ESTABLISHED PATIENT <1Y,173.02,1,False,state,GA
99392,,PERIODIC PREVENTIVE MED EST PATIENT 1-4YRS,184.2,1,False,state,GA
99393,,PERIODIC PREVENTIVE MED EST PATIENT 5-11YRS,183.61,1,False,state,GA
99394,,PERIODIC PREVENTIVE MED EST PATIENT 12-17YRS,200.68,1,False,state,GA
99395,,PERIODIC PREVENTIVE MED EST PATIENT 18-39 YRS,205.39,1,False,state,GA
99396,,PERIODIC PREVENTIVE MED EST PATIENT 40-64YRS,218.33,1,False,state,GA
99397,,PERIODIC PREVENTIVE MED EST PATIENT 65YRS& OLDER,234.81,1,False,state,GA
99401,,PREV MED CNSL&/RSK FCTR RDCTJ INDV APPROX 15 MIN,67.68,1,False,state,GA
99402,,PREV MED CNSL&/RSK FCTR RDCTJ INDV APPROX 30 MIN,110.05,1,False,state,GA
99403,,PREV MED CNSL&/RSK FCTR RDCTJ INDV APPROX 45 MIN,151.24,1,False,state,GA
99404,,PREV MED CNSL&/RSK FCTR RDCTJ INDV APPROX 60 MIN,193.03,1,False,state,GA
99406,,TOBACCO USE CESSATION INTERMEDIATE 3-10 MINUTES,25.89,1,False,state,GA
99407,,TOBACCO USE CESSATION INTENSIVE >10 MINUTES,48.26,1,False,state,GA
99408,,ALCOHOL/SUBSTANCE SCREEN & INTERVEN 15-30 MIN,60.03,1,False,state,GA
99409,,ALCOHOL/SUBSTANCE SCREEN & INTERVENTION >30 MIN,115.93,1,False,state,GA
99411,,PREV MED COUNSEL & RISK FACTOR REDJ GRP SPX 30 M,35.31,1,False,state,GA
99412,,PREV MED COUNSEL & RISK FACTOR REDJ GRP SPX 60 M,44.14,1,False,state,GA
99415,,PROLONGED CLINICAL STAFF SVC OFFICE/O/P 1ST HR,36.49,1,False,state,GA
99416,,PROLONGED CLINICAL STAFF SVC OFFICE/O/P EA ADDL,17.07,1,False,state,GA
99417,,PROLONGED OUTPATIENT E/M SERVICE EACH 15 MINUTES,0.0,1,False,state,GA
99418,,PROLONGED INPATIENT/OBSERVATION EM SVC EA 15 MIN,0.0,1,False,state,GA
99421,,ONLINE DIGITAL E/M SVC EST PT <7 D 5-10 MINUTES,26.48,1,False,state,GA
99422,,ONLINE DIGITAL E/M SVC EST PT <7 D 11-20 MINUTES,51.79,1,False,state,GA
99423,,ONLINE DIGITAL E/M SVC EST PT <7 D 21+ MINUTES,82.39,1,False,state,GA
99424,,PRINCIPAL CARE MGMT SVC 1ST 30 PHYS/QHP CAL MO,145.95,1,False,state,GA
99425,,PRINCIPAL CARE MGMT SVC EA ADL 30 PHY/QHP CAL MO,105.93,1,False,state,GA
99426,,PRINCIPAL CARE MGMT SVC 1ST 30 STAFF CAL MO,109.46,1,False,state,GA
99427,,PRINCIPAL CARE MGMT SVC EA ADDL 30 STAFF CAL MO,83.57,1,False,state,GA
99429,,UNLISTED PREVENTIVE MEDICINE SERVICE,,1,True,state,GA
99437,,CHRONIC CARE MGMT SVC PHYS EA ADDL 30 MIN CAL MO,105.34,1,False,state,GA
99439,,CHRONIC CARE MGMT SVC STAF EA ADDL 20 MIN CAL MO,84.74,1,False,state,GA
99441,,PHYS/QHP TELEPHONE EVALUATION 5-10 MIN,99.46,1,False,state,GA
99442,,PHYS/QHP TELEPHONE EVALUATION 11-20 MIN,160.07,1,False,state,GA
99443,,PHYS/QHP TELEPHONE EVALUATION 21-30 MIN,226.57,1,False,state,GA
99446,,NTRPROF PHONE/NTRNET/EHR ASSMT&MGMT 5-10 MIN,31.19,1,False,state,GA
99447,,NTRPROF PHONE/NTRNET/EHR ASSMT&MGMT 11-20 MIN,63.56,1,False,state,GA
99448,,NTRPROF PHONE/NTRNET/EHR ASSMT&MGMT 21-30 MIN,94.16,1,False,state,GA
99449,,NTRPROF PHONE/NTRNET/EHR ASSMT&MGMT 31/> MIN,125.35,1,False,state,GA
99450,,BASIC LIFE AND/OR DISABILITY EXAMINATION,,1,True,state,GA
99451,,NTRPROF PHONE/NTRNET/EHR ASSMT&MGMT 5/> MIN,61.2,1,False,state,GA
99452,,NTRPROF PHONE/NTRNET/EHR REFERRAL SVC 30 MIN,59.44,1,False,state,GA
99453,,REM MNTR PHYSIOL PARAM 1ST SET UP PT EDUCAJ EQP,35.31,1,False,state,GA
99454,,REM MNTR PHYSIOL PARAM 1ST DEV SUPPLY EA 30 D,83.57,1,False,state,GA
99455,,WORK RELATED/MED DBLT XM TREATING PHYS,318.97,1,False,state,GA
99456,,WORK RELATED/MED DBLT XM OTH/THN TREATING PHYS,,1,True,state,GA
99457,,REMOTE PHYSIOLOGIC MONITORING 1ST 20 MIN MONTH,86.51,1,False,state,GA
99458,,REMOTE PHYSIOLOGIC MONITORING EA ADDL 20 MIN MO,69.44,1,False,state,GA
99459,,PELVIC EXAMINATION,40.02,1,False,state,GA
99460,,1ST HOSP/BIRTHING CENTER CARE PER DAY NML NB,161.84,1,False,state,GA
99461,,1ST CARE PR DAY NML NB XCPT HOSP/BIRTHING CENTER,161.84,1,False,state,GA
99462,,SUBQ HOSPITAL CARE PER DAY E/M NORMAL NEWBORN,71.21,1,False,state,GA
99463,,1ST HOSP/BIRTHING CENTER NB ADMIT & DSCHG SM DAT,188.91,1,False,state,GA
99464,,ATTN AT DELIVERY 1ST STABILIZATION OF NEWBORN,126.53,1,False,state,GA
99465,,DELIVERY/BIRTHING ROOM RESUSCITATION,247.76,1,False,state,GA
99466,,CRITICAL CARE INTERFACILITY TRANSPORT 30-74 MIN,404.3,1,False,state,GA
99467,,CRITICAL CARE INTERFACILITY TRANSPORT EA 30 MIN,203.03,1,False,state,GA
99468,,1ST INPATIENT CRITICAL CARE PR DAY AGE 28 DAYS/<,1558.35,1,False,state,GA
99469,,SUBQ I/P CRITICAL CARE PR DAY AGE 28 DAYS/<,673.83,1,False,state,GA
99471,,INITIAL PED CRITICAL CARE 29 DAYS THRU 24 MONTHS,1350.02,1,False,state,GA
99472,,SUBSQ PED CRITICAL CARE 29 DAYS THRU 24 MO,691.49,1,False,state,GA
99473,,SELF-MEAS BP PT EDUCAJ/TRAING & DEV CALIBRATION,25.31,1,False,state,GA
99474,,SELF-MEAS BP 2 READG 1 MIN APART BID 30 DAY PD,29.43,1,False,state,GA
99475,,INITIAL PED CRITICAL CARE 2 THRU 5 YEARS,972.79,1,False,state,GA
99476,,SUBSEQUENT PED CRITICAL CARE 2 THRU 5 YEARS,585.56,1,False,state,GA
99477,,INITIAL HOSP NEONATE 28 D/< NOT CRITICALLY ILL,590.27,1,False,state,GA
99478,,SUBSEQUENT INTENSIVE CARE INFANT < 1500 GRAMS,232.46,1,False,state,GA
99479,,SUBSEQUENT INTENSIVE CARE INFANT 1500-2500 GRAMS,211.27,1,False,state,GA
99480,,SUBSEQUENT INTENSIVE CARE INFANT 2501-5000 GRAMS,203.03,1,False,state,GA
99483,,ASSMT & CARE PLANNING PT W/COGNITIVE IMPAIRMENT,481.98,1,False,state,GA
99484,,CARE MGMT SERVICES BEHAVIORAL HLTH COND 20 MINS,97.1,1,False,state,GA
99485,,SUPERVISION INTERFACILITY TRANSPORT INIT 30 MIN,127.7,1,False,state,GA
99486,,SUPERVISION INTERFACILITY TRANSPORT ADDL 30 MIN,110.64,1,False,state,GA
99487,,COMPLEX CHRONIC CARE MGMT SVC 1ST 60 MIN CAL MO,237.17,1,False,state,GA
99489,,CPLX CHRONIC CARE MGMT SVC EA ADDL 30 MIN CAL MO,127.7,1,False,state,GA
99490,,CHRONIC CARE MGMT SVCS STAFF 1ST 20 MIN CAL MO,110.64,1,False,state,GA
99491,,CHRONIC CARE MGMT SVC PHYS 1ST 30 MIN CAL MONTH,149.48,1,False,state,GA
99492,,1ST PSYCHIATRIC COLLAB CARE MGMT 1ST 70 MINS,270.71,1,False,state,GA
99493,,SBSQ PSYCHIATRIC COLLAB CARE MGMT 1ST 60 MINS,247.17,1,False,state,GA
99494,,1ST/SBSQ PSYCH COLLAB CARE MGMT EA ADDL 30 MINS,104.75,1,False,state,GA
99495,,TRANSJ CARE MGMT MOD MDM F2F 14 CAL D DISCHARGE,365.46,1,False,state,GA
99496,,TRANSJ CARE MGMT HIGH MDM F2F 7 CAL D DISCHARGE,494.34,1,False,state,GA
99497,,ADVANCE CARE PLANNING FIRST 30 MINS,144.77,1,False,state,GA
99498,,ADVANCE CARE PLANNING EA ADDL 30 MINS,125.35,1,False,state,GA
99499,,UNLISTED EVALUATION AND MANAGEMENT SERVICE,,1,True,state,GA
G0316,,PROLONG INPT EVAL ADD15 M,55.91,1,False,state,GA
G0317,,PROLONG NURSIN FAC EVAL 15M,55.91,1,False,state,GA
G0318,,PROLONG HOME EVAL ADD 15M,54.73,1,False,state,GA
G2212,,PROLONG OUTPT/OFFICE VIS,57.08,1,False,state,GA
IME00,,INDEPENDENT MEDICAL EXAMINATION COMPLETED EXAMINATION (GEORGIA SPECIFIC),,1,False,state,GA
IME01,,INDEPENDENT MEDICAL EXAMINATION FIRST TWO HOURS (GEORGIA SPECIFIC),,1,False,state,GA
IME02,,INDEPENDENT MEDICAL EXAMINATION SUBSEQUENT HOUR(S) (GEORGIA SPECIFIC),,1,False,state,GA
IME03,,INDEPENDENT MEDICAL EXAMINATION NO-SHOW FEE (GEORGIA SPECIFIC),,1,False,state,GA
