proc_cd,modifier,description,rate,rate_unit,is_by_report,region_type,region_value
90621,,MENB-FHBP RECOMBNT LIPOPROTEIN VACC 2/3 DOSE IM,,1,True,state,GA
90622,,VACCINIA VIRUS VACC LIVE 0.3 ML DOS FOR PERQ USE,,1,True,state,GA
90623,,MENIGCCAL PNTVLNT MENACWY TT MENB FHBP VACC IM,,1,True,state,GA
90625,,CHOLERA VACCINE ADULT 1 DOSE LIVE FOR ORAL USE,,1,True,state,GA
90626,,TICK-BORNE ENCEPH VACC INACTIVATED 0.25ML IM USE,,1,True,state,GA
90627,,TICK-BORNE ENCEPH VACC INACTIVATED 0.5ML IM USE,,1,True,state,GA
90630,,INFLUENZA VACC IIV4 SPLIT VIRUS PRSRV FREE ID,,1,True,state,GA
90632,,HEPA VACCINE ADULT DOSE FOR INTRAMUSCULAR USE,140.13,1,False,state,GA
90633,,HEPA VACCINE 2 DOSE SCHEDULE PED/ADOLESC IM USE,,1,True,state,GA
90634,,HEPA VACCINE 3 DOSE SCHEDULE PED/ADOLESC IM USE,,1,True,state,GA
90636,,HEPATITIS A & B VACCINE HEPA-HEPB ADULT IM,,1,True,state,GA
90644,,HIB-MENCY VACC 4 DOSE SCHED 6 WKS-18 MONTHS IM,,1,True,state,GA
90647,,HIB PRP-OMP VACCINE 3 DOSE SCHEDULE IM USE,,1,True,state,GA
90648,,HIB PRP-T VACCINE 4 DOSE SCHEDULE IM USE,,1,True,state,GA
90649,,4VHPV VACCINE 3 DOSE SCHEDULE FOR IM USE,,1,True,state,GA
90650,,2VHPV VACCINE 3 DOSE SCHEDULE FOR IM USE,,1,True,state,GA
90651,,9VHPV VACC 2/3 DOSE SCHED IM USE,,1,True,state,GA
90653,,IIV ADJUVANTED VACCINE FOR INTRAMUSCULAR USE,,1,True,state,GA
90654,,INFLUENZA VACC IIV3 SPLIT VIRUS PRSRV FREE ID,,1,True,state,GA
90655,,IIV3 VACC PRESRV FREE 0.25 ML DOSAGE IM USE,,1,True,state,GA
90656,,IIV3 VACC PRESERVATIVE FREE 0.5 ML DOSAGE IM USE,,1,True,state,GA
90657,,IIV3 VACCINE SPLIT VIRUS 0.25 ML DOSAGE IM USE,,1,True,state,GA
90658,,IIV3 VACCINE SPLIT VIRUS 0.5 ML DOSAGE IM USE,,1,True,state,GA
90660,,LAIV3 VACCINE LIVE FOR INTRANASAL USE,,1,True,state,GA
90661,,CCIIV3 VACCINE PRESERVATIVE FREE 0.5 ML IM USE,,1,True,state,GA
90662,,IIV VACCINE PRESERV FREE INCREASED AG CONTENT IM,146.39,1,False,state,GA
90664,,LAIV VACCINE PANDEMIC FORMULA FOR INTRANASAL USE,,1,True,state,GA
90666,,INFLUENZA VACCINE PANDEMIC SPLT PRSRV FREE IM,,1,True,state,GA
90667,,IIV VACCINE PANDEMIC ADJUVANT FOR IM USE,,1,True,state,GA
90668,,IIV VACCINE PANDEMIC FOR INTRAMUSCULAR USE,,1,True,state,GA
90670,,PCV13 VACCINE FOR INTRAMUSCULAR USE,514.55,1,False,state,GA
90671,,PCV15 VACCINE FOR INTRAMUSCULAR USE,505.71,1,False,state,GA
90672,,LAIV4 VACCINE FOR INTRANASAL USE,55.43,1,False,state,GA
90673,,RIV3 VACCINE PRESERVATIVE FREE FOR IM USE,,1,True,state,GA
90674,,CCIIV4 VACCINE PRESERVATIVE FREE 0.5 ML IM USE,68.15,1,False,state,GA
90675,,RABIES VACCINE INTRAMUSCULAR,647.68,1,False,state,GA
90676,,RABIES VACCINE INTRADERMAL,,1,True,state,GA
90677,,PCV20 VACCINE FOR INTRAMUSCULAR USE,575.72,1,False,state,GA
90678,,RSV VACCINE PREF SUBUNIT BIVALENT FOR IM USE,,1,True,state,GA
90679,,RSV VACC PREF RECOMBINANT ADJUVANTED FOR IM USE,,1,True,state,GA
90680,,RV5 VACCINE 3 DOSE SCHEDULE LIVE FOR ORAL USE,,1,True,state,GA
90681,,RV1 VACCINE 2 DOSE SCHEDULE LIVE FOR ORAL USE,,1,True,state,GA
90682,,RIV4 VACC RECOMBINANT DNA PRSRV ANTIBIO FREE IM,146.39,1,False,state,GA
90683,,RSV VACCINE MRNA LIPID NANOPARTICLES FOR IM USE,,1,True,state,GA
90685,,IIV4 VACC PRSRV FREE 0.25 ML DOS FOR IM USE,,1,True,state,GA
90686,,IIV4 VACC PRESRV FREE 0.5 ML DOS FOR IM USE,44.58,1,False,state,GA
90687,,IIV4 VACC SPLIT VIRUS 0.25 ML DOS FOR IM USE,20.82,1,False,state,GA
90688,,IIV4 VACC SPLIT VIRUS 0.5 ML DOS FOR IM USE,41.64,1,False,state,GA
90689,,IIV4 VACC INACTIVATED PRSRV FR 0.25ML DOS IM USE,,1,True,state,GA
90690,,TYPHOID VACCINE LIVE ORAL,,1,True,state,GA
90691,,TYPHOID VACCINE VI CAPSULAR POLYSACCHARIDE IM,,1,True,state,GA
90694,,AIIV4 VACC INACTIVATED PRSRV FR 0.5ML DOS IM USE,154.29,1,False,state,GA
90696,,DTAP-IPV VACCINE CHILD 4-6 YRS FOR IM USE,,1,True,state,GA
90697,,DTAP-IPV-HIB-HEPB VACCINE INTRAMUSCULAR,,1,True,state,GA
90698,,DTAP-IPV/HIB VACCINE FOR INTRAMUSCULAR USE,,1,True,state,GA
90700,,DIPHTH TETANUS TOX ACELL PERTUSSIS VACC<7 YR IM,,1,True,state,GA
90702,,DT VACCINE YOUNGER THAN 7 YRS FOR IM USE,,1,True,state,GA
90707,,MEASLES MUMPS RUBELLA VIRUS VACCINE LIVE SUBQ,,1,True,state,GA
90710,,MEASLES MUMPS RUBELLA VARICELLA VACC LIVE SUBQ,,1,True,state,GA
90713,,POLIOVIRUS VACCINE INACTIVATED SUBQ/IM,,1,True,state,GA
90714,,TD VACCINE PRSRV FREE 7 YRS OR OLDER FOR IM USE,60.51,1,False,state,GA
90715,,TDAP VACCINE 7 YRS/> IM,76.41,1,False,state,GA
90716,,VAR VACCINE LIVE FOR SUBCUTANEOUS USE,,1,True,state,GA
90717,,YELLOW FEVER VACCINE LIVE SUBQ,,1,True,state,GA
90723,,DTAP-HEPB-IPV VACCINE INTRAMUSCULAR,,1,True,state,GA
90732,,PPSV23 VACCINE 2 YRS OR OLDER FOR SUBQ/IM USE,266.2,1,False,state,GA
90733,,MPSV4 VACCINE GROUPS ACYW-135 SUBQ USE,,1,True,state,GA
90734,,MENACWYD/MENACWY-CRM CONJ VACC GRPS ACWY IM USE,,1,True,state,GA
90736,,ZOSTER VACCINE HZV LIVE FOR SUBCUTANEOUS USE,,1,True,state,GA
90738,,JAPANESE ENCEPHALITIS VACCINE INACTIVATED IM,,1,True,state,GA
90739,,HEPB VACCINE ADULT 2/4 DOSE SCHEDULE FOR IM USE,319.67,1,False,state,GA
90740,,HEPB VACCINE DIALYSIS/IMMUNSUP PAT 3 DOSE IM,303.39,1,False,state,GA
90743,,HEPB VACCINE ADOLESCENT 2 DOSE SCHEDULE IM,149.88,1,False,state,GA
90744,,HEPB VACCINE PED/ADOLESC 3 DOSE SCHEDULE IM,61.37,1,False,state,GA
90746,,HEPB VACCINE ADULT 3 DOSE SCHEDULE FOR IM USE,140.37,1,False,state,GA
90747,,HEPB VACCINE DIALYSIS/IMMUNSUP PAT 4 DOSE IM,280.72,1,False,state,GA
90748,,HIB-HEPB VACCINE FOR INTRAMUSCULAR USE,,1,True,state,GA
90749,,UNLISTED VACCINE/TOXOID,,1,True,state,GA
90750,,HZV ZOSTER VACC RECOMBINANT ADJUVANTED IM NJX,,1,True,state,GA
90756,,CCIIV4 VACCINE ANTIBIOTIC FREE 0.5 ML DOS IM USE,64.56,1,False,state,GA
90758,,ZAIRE EBOLAVIRUS VACCINE LIVE FOR IM USE,,1,True,state,GA
90759,,HEP B VACC 3 AG 10 MCG 3 DOSE SCHED FOR IM USE,147.23,1,False,state,GA
90785,,PSYCHOTHERAPY COMPLEX INTERACTIVE,29.21,1,False,state,GA
90791,,PSYCHIATRIC DIAGNOSTIC EVALUATION,343.24,1,False,state,GA
90792,,PSYCHIATRIC DIAGNOSTIC EVAL W/MEDICAL SERVICES,386.39,1,False,state,GA
90832,,PSYCHOTHERAPY W/PATIENT 30 MINUTES,156.02,1,False,state,GA
90833,,PSYCHOTHERAPY W/PATIENT W/E&M SRVCS 30 MIN,143.4,1,False,state,GA
90834,,PSYCHOTHERAPY W/PATIENT 45 MINUTES,205.81,1,False,state,GA
90836,,PSYCHOTHERAPY W/PATIENT W/E&M SRVCS 45 MIN,181.24,1,False,state,GA
90837,,PSYCHOTHERAPY W/PATIENT 60 MINUTES,303.4,1,False,state,GA
90838,,PSYCHOTHERAPY W/PATIENT W/E&M SRVCS 60 MIN,240.33,1,False,state,GA
90839,,PSYCHOTHERAPY FOR CRISIS INITIAL 60 MINUTES,292.12,1,False,state,GA
90840,,PSYCHOTHERAPY FOR CRISIS EACH ADDL 30 MINUTES,144.73,1,False,state,GA
90845,,PSYCHOANALYSIS,195.19,1,False,state,GA
90846,,FAMILY PSYCHOTHERAPY W/O PATIENT PRESENT 50 MINS,194.52,1,False,state,GA
90847,,FAMILY PSYCHOTHERAPY W/PATIENT PRESENT 50 MINS,203.82,1,False,state,GA
90849,,MULTIPLE FAMILY GROUP PSYCHOTHERAPY,75.02,1,False,state,GA
90853,,GROUP PSYCHOTHERAPY,55.1,1,False,state,GA
90863,,PHARMACOLOGIC MANAGEMENT W/PSYCHOTHERAPY,49.79,1,False,state,GA
90865,,NARCOSYNTHESIS PSYC DX&THER PURPOSES,321.99,1,False,state,GA
90867,,REPET TMS TX INITIAL W/MAP/MOTR THRESHLD/DEL&M,,1,True,state,GA
90868,,THERAP REPETITIVE TMS TX SUBSEQ DELIVERY & MNG,,1,True,state,GA
90869,,REPET TMS TX SUBSEQ MOTR THRESHLD W/DELIV & MN,,1,True,state,GA
90870,,ELECTROCONVULSIVE THERAPY,343.9,1,False,state,GA
90875,,INDIV PSYCHOPHYS BIOFEED TRAIN W/PSYTX 30 MIN,116.18,1,False,state,GA
90876,,INDIV PSYCHOPHYS BIOFEED TRAIN W/PSYTX 45 MIN,204.48,1,False,state,GA
90880,,HYPNOTHERAPY,204.48,1,False,state,GA
90882,,ENVIRONMENTAL IVNTJ MGMT PURPOSES PSYC PT,,1,True,state,GA
90885,,PSYCHIATRIC EVAL HOSPITAL RECORDS DX PURPOSES,93.61,1,False,state,GA
90887,,INTERPJ/EXPLNAJ RESULTS PSYCHIATRIC EXAM FAMILY,169.96,1,False,state,GA
90889,,PREP REPORT PT PSYCH STATUS AGENCY/PAYER,,1,True,state,GA
90899,,UNLISTED PSYCHIATRIC SERVICE/PROCEDURE,,1,True,state,GA
90901,,BIOFEEDBACK TRAINING ANY MODALITY,81.66,1,False,state,GA
90912,,BFB TRAING W/EMG &/MANOMETRY 1ST 15 MIN CNTCT,160.66,1,False,state,GA
90913,,BFB TRAING W/EMG&/MANOMETRY EA ADDL 15 MIN CNTCT,63.73,1,False,state,GA
90935,,HEMODIALYSIS PROCEDURE W/ PHYS/QHP EVALUATION,139.42,1,False,state,GA
90937,,HEMODIALYSIS PX REPEAT EVAL W/WO REVJ DIALYS RX,200.5,1,False,state,GA
90940,,HEMODIALYSIS ACCESS FLOW STUDY,,1,True,state,GA
90945,,DIALYSIS OTHER/THAN HEMODIALYSIS 1 PHYS/QHP EVAL,168.63,1,False,state,GA
90947,,DIALYSIS OTH/THN HEMODIALY REPEAT PHYS/QHP EVALS,240.33,1,False,state,GA
90951,,ESRD RELATED SVC MONTHLY & <2 YR OLD 4/> VISITS,2306.39,1,False,state,GA
90952,,ESRD RELATED SVC MONTHLY <2 YR OLD 2/3 VISITS,,1,True,state,GA
90953,,ESRD RELATED SVC MONTHLY <2 YR OLD 1 VISIT,,1,True,state,GA
90954,,ESRD RELATED SVC MONTHLY 2-11 YR OLD 4/> VISITS,1977.09,1,False,state,GA
90955,,ESRD RELATED SVC MONTHLY 2-11 YR OLD 2/3 VISITS,1028.38,1,False,state,GA
90956,,ESRD RELATED SVC MONTHLY 2-11 YR OLD 1 VISIT,685.81,1,False,state,GA
90957,,ESRD RELATED SVC MONTHLY 12-19 YR OLD 4/> VISITS,1513.69,1,False,state,GA
90958,,ESRD RELATED SVC MONTHLY 12-19 YR OLD 2/3 VISITS,985.23,1,False,state,GA
90959,,ESRD RELATED SVC MONTHLY 12-19 YR OLD 1 VISIT,642.66,1,False,state,GA
90960,,ESRD RELATED SVC MONTHLY 20&/> YR OLD 4/> VISITS,697.1,1,False,state,GA
90961,,ESRD RELATED SVC MONTHLY 20/>YR OLD 2/3 VISITS,578.92,1,False,state,GA
90962,,ESRD RELATED SVC MONTHLY 20&/>YR OLD 1 VISIT,399.67,1,False,state,GA
90963,,ESRD SVC HOME DIALYSIS FULL MONTH <2YR OLD,1195.02,1,False,state,GA
90964,,ESRD SVC HOME DIALYSIS FULL MONTH 2-11 YR OLD,1024.4,1,False,state,GA
90965,,ESRD SVC HOME DIALYSIS FULL MONTH 12-19 YR OLD,983.24,1,False,state,GA
90966,,ESRD SVC HOME DIALYSIS FULL MONTH 20 YR OLD,578.92,1,False,state,GA
90967,,ESRD RELATED SVC <FULL MONTH <2 YR OLD,34.52,1,False,state,GA
90968,,ESRD RELATED SVC <FULL MONTH 2-11 YR OLD,33.86,1,False,state,GA
90969,,ESRD RELATED SVC <FULL MONTH 12-19 YR OLD,33.2,1,False,state,GA
90970,,ESRD RELATED SVC <FULL MONTH 20/>YR OLD,18.59,1,False,state,GA
90989,,DIALYSIS TRAINING PATIENT COMPLETED COURSE,,1,True,state,GA
90993,,DIALYSIS TRAINING PATIENT PER TRAINING SESSION,,1,True,state,GA
90997,,HEMOPERFUSION,172.61,1,False,state,GA
90999,,UNLISTED DIALYSIS PROCEDURE INPATIENT/OUTPATIENT,,1,True,state,GA
91010,,ESOPHAGEAL MOTILITY STUDY W/INTERP&RPT,440.17,1,False,state,GA
91010,26,ESOPHAGEAL MOTILITY STUDY W/INTERP&RPT,126.14,1,False,state,GA
91010,TC,ESOPHAGEAL MOTILITY STUDY W/INTERP&RPT,314.03,1,False,state,GA
91013,,ESOPHAGEAL MOTILITY STD W/I&R STIM/PERFUSION,50.46,1,False,state,GA
91013,26,ESOPHAGEAL MOTILITY STD W/I&R STIM/PERFUSION,17.93,1,False,state,GA
91013,TC,ESOPHAGEAL MOTILITY STD W/I&R STIM/PERFUSION,32.53,1,False,state,GA
91020,,GASTRIC MOTILITY MANOMETRIC STUDIES,550.37,1,False,state,GA
91020,26,GASTRIC MOTILITY MANOMETRIC STUDIES,141.41,1,False,state,GA
91020,TC,GASTRIC MOTILITY MANOMETRIC STUDIES,408.96,1,False,state,GA
91022,,DUODENAL MOTILITY MANOMETRIC STUDY,345.89,1,False,state,GA
91022,26,DUODENAL MOTILITY MANOMETRIC STUDY,141.41,1,False,state,GA
91022,TC,DUODENAL MOTILITY MANOMETRIC STUDY,204.48,1,False,state,GA
91030,,ESOPHAGUS ACID PERFUSION TEST ESOPHAGITIS,289.46,1,False,state,GA
91030,26,ESOPHAGUS ACID PERFUSION TEST ESOPHAGITIS,89.63,1,False,state,GA
91030,TC,ESOPHAGUS ACID PERFUSION TEST ESOPHAGITIS,199.83,1,False,state,GA
91034,,GASTROESOPHAG REFLX TEST W/CATH PH ELTRD PLCMT,381.08,1,False,state,GA
91034,26,GASTROESOPHAG REFLX TEST W/CATH PH ELTRD PLCMT,96.93,1,False,state,GA
91034,TC,GASTROESOPHAG REFLX TEST W/CATH PH ELTRD PLCMT,284.15,1,False,state,GA
91035,,GASTROESOPHAG REFLX TEST W/TELEMTRY PH ELTRD,905.56,1,False,state,GA
91035,26,GASTROESOPHAG REFLX TEST W/TELEMTRY PH ELTRD,158.67,1,False,state,GA
91035,TC,GASTROESOPHAG REFLX TEST W/TELEMTRY PH ELTRD,746.89,1,False,state,GA
91037,,GASTROESOPHAG REFLX TEST W/INTRLUML IMPED ELTRD,335.93,1,False,state,GA
91037,26,GASTROESOPHAG REFLX TEST W/INTRLUML IMPED ELTRD,94.94,1,False,state,GA
91037,TC,GASTROESOPHAG REFLX TEST W/INTRLUML IMPED ELTRD,240.99,1,False,state,GA
91038,,ESOPHGL FUNCJ G-ESOP RFLX IMPD ELTRD PROLNG,801.99,1,False,state,GA
91038,26,ESOPHGL FUNCJ G-ESOP RFLX IMPD ELTRD PROLNG,108.22,1,False,state,GA
91038,TC,ESOPHGL FUNCJ G-ESOP RFLX IMPD ELTRD PROLNG,693.77,1,False,state,GA
91040,,ESOPHGL BALO DISTENSION DX STD W/PROVOCATION,1028.38,1,False,state,GA
91040,26,ESOPHGL BALO DISTENSION DX STD W/PROVOCATION,96.27,1,False,state,GA
91040,TC,ESOPHGL BALO DISTENSION DX STD W/PROVOCATION,932.11,1,False,state,GA
91065,,BREATH HYDROGEN/METHANE TEST,147.39,1,False,state,GA
91065,26,BREATH HYDROGEN/METHANE TEST,19.25,1,False,state,GA
91065,TC,BREATH HYDROGEN/METHANE TEST,128.14,1,False,state,GA
91110,,GI TRC IMG INTRALUMINAL ESOPHAGUS-ILEUM W/I&R,1453.94,1,False,state,GA
91110,26,GI TRC IMG INTRALUMINAL ESOPHAGUS-ILEUM W/I&R,219.09,1,False,state,GA
91110,TC,GI TRC IMG INTRALUMINAL ESOPHAGUS-ILEUM W/I&R,1234.85,1,False,state,GA
91111,,GI TRACT IMAGING INTRALUMINAL ESOPHAGUS WI&R,1742.07,1,False,state,GA
91111,26,GI TRACT IMAGING INTRALUMINAL ESOPHAGUS WI&R,88.3,1,False,state,GA
91111,TC,GI TRACT IMAGING INTRALUMINAL ESOPHAGUS WI&R,1653.77,1,False,state,GA
91112,,GI TRANSIT & PRES MEAS WIRELESS CAPSULE W/INTERP,3204.65,1,False,state,GA
91112,26,GI TRANSIT & PRES MEAS WIRELESS CAPSULE W/INTERP,205.81,1,False,state,GA
91112,TC,GI TRANSIT & PRES MEAS WIRELESS CAPSULE W/INTERP,2998.84,1,False,state,GA
91113,,GI TRACT IMAGING INTRALUMINAL COLON I&R,1779.92,1,False,state,GA
91113,26,GI TRACT IMAGING INTRALUMINAL COLON I&R,236.35,1,False,state,GA
91113,TC,GI TRACT IMAGING INTRALUMINAL COLON I&R,1543.57,1,False,state,GA
91117,,COLON MOTILITY STDY MIN 6 HR CONT RECORD W/I&R,266.89,1,False,state,GA
91120,,RECTAL SESATION TONE & COMPLIANCE TEST,995.85,1,False,state,GA
91120,26,RECTAL SESATION TONE & COMPLIANCE TEST,94.27,1,False,state,GA
91120,TC,RECTAL SESATION TONE & COMPLIANCE TEST,901.58,1,False,state,GA
91122,,ANORECTAL MANOMETRY,549.71,1,False,state,GA
91122,26,ANORECTAL MANOMETRY,171.29,1,False,state,GA
91122,TC,ANORECTAL MANOMETRY,378.42,1,False,state,GA
91132,,ELECTROGASTROGRAPHY DX TRANSCUTANEOUS,871.04,1,False,state,GA
91132,26,ELECTROGASTROGRAPHY DX TRANSCUTANEOUS,51.12,1,False,state,GA
91132,TC,ELECTROGASTROGRAPHY DX TRANSCUTANEOUS,819.92,1,False,state,GA
91133,,ELECTROGASTROGRAPHY DX TRANSCUT W/PROVOCTVE TSTG,915.52,1,False,state,GA
91133,26,ELECTROGASTROGRAPHY DX TRANSCUT W/PROVOCTVE TSTG,64.4,1,False,state,GA
91133,TC,ELECTROGASTROGRAPHY DX TRANSCUT W/PROVOCTVE TSTG,851.12,1,False,state,GA
91200,,LIVER ELASTOGRAPHY W/O IMAG W/I&R,61.08,1,False,state,GA
91200,26,LIVER ELASTOGRAPHY W/O IMAG W/I&R,20.58,1,False,state,GA
91200,TC,LIVER ELASTOGRAPHY W/O IMAG W/I&R,40.5,1,False,state,GA
91299,,UNLISTED DIAGNOSTIC GASTROENTEROLOGY PROCEDURE,,1,True,state,GA
91299,26,UNLISTED DIAGNOSTIC GASTROENTEROLOGY PROCEDURE,,1,True,state,GA
91299,TC,UNLISTED DIAGNOSTIC GASTROENTEROLOGY PROCEDURE,,1,True,state,GA
91304,,SARSCOV2 VACC SAPONIN-BSD ADJT 5MCG/0.5ML IM USE,0.0,1,False,state,GA
91318,,SARSCOV2 VAC 3MCG TRS-SUC IM,130.74,1,False,state,GA
91319,,SARSCV2 VAC 10MCG TRS-SUC IM,175.07,1,False,state,GA
91320,,SARSCV2 VAC 30MCG TRS-SUC IM,261.47,1,False,state,GA
91321,,SARSCOV2 VAC 25 MCG/.25ML IM,291.03,1,False,state,GA
91322,,SARSCOV2 VAC 50 MCG/0.5ML IM,291.03,1,False,state,GA
92002,,OPH SVCS MEDICAL XM&EVAL INTERMEDIATE NEW PT,168.63,1,False,state,GA
92004,,OPH SVCS MEDICAL XM&EVAL COMPRE NEW PT 1/> VST,296.1,1,False,state,GA
92012,,OPH SVCS MEDICAL XM&EVAL INTERMEDIATE EST PT,177.26,1,False,state,GA
92014,,OPH SVCS MEDICAL XM&EVAL COMPRE EST PT 1/>VST,250.29,1,False,state,GA
92015,,DETERMINATION REFRACTIVE STATE,37.84,1,False,state,GA
92018,,COMPL OPH XM&EVAL GENERAL ANES W/WO MNPJ GLOBE,272.86,1,False,state,GA
92019,,LMTD OPH XM&EVAL GENERAL ANES W/WO MNPJ GLOBE,142.74,1,False,state,GA
92020,,GONIOSCOPY SEPARATE PROCEDURE,54.44,1,False,state,GA
92025,,COMPUTERIZED CORNEAL TOPOGRAPHY UNI/BI W/I&R,72.37,1,False,state,GA
92025,26,COMPUTERIZED CORNEAL TOPOGRAPHY UNI/BI W/I&R,37.84,1,False,state,GA
92025,TC,COMPUTERIZED CORNEAL TOPOGRAPHY UNI/BI W/I&R,34.53,1,False,state,GA
92060,,SENSORMOTOR XM W/MLT MEAS OCULAR DEVIJ W/I&R SPX,126.8,1,False,state,GA
92060,26,SENSORMOTOR XM W/MLT MEAS OCULAR DEVIJ W/I&R SPX,72.37,1,False,state,GA
92060,TC,SENSORMOTOR XM W/MLT MEAS OCULAR DEVIJ W/I&R SPX,54.43,1,False,state,GA
92065,,ORTHOPTIC TRAINING PERFORMED BY PHYS/OTHER QHP,79.0,1,False,state,GA
92066,,ORTHOPTIC TRAINING UNDER SUPERVISION OF PHYS/QHP,52.45,1,False,state,GA
92071,,FIT CONTACT LENS TX OCULAR SURFACE DISEASE,71.7,1,False,state,GA
92072,,FITTING CONTACT LENS FOR MGMT OF KERATOCONUS 1ST,247.63,1,False,state,GA
92081,,LIMITED VISUAL FIELD XM UNI/BI I&R,66.39,1,False,state,GA
92081,26,LIMITED VISUAL FIELD XM UNI/BI I&R,31.2,1,False,state,GA
92081,TC,LIMITED VISUAL FIELD XM UNI/BI I&R,35.19,1,False,state,GA
92082,,INTERMEDIATE VISUAL FIELD XM UNI/BI I&R,93.61,1,False,state,GA
92082,26,INTERMEDIATE VISUAL FIELD XM UNI/BI I&R,40.5,1,False,state,GA
92082,TC,INTERMEDIATE VISUAL FIELD XM UNI/BI I&R,53.11,1,False,state,GA
92083,,EXTENDED VISUAL FIELD XM UNI/BI I&R,126.14,1,False,state,GA
92083,26,EXTENDED VISUAL FIELD XM UNI/BI I&R,52.45,1,False,state,GA
92083,TC,EXTENDED VISUAL FIELD XM UNI/BI I&R,73.69,1,False,state,GA
92100,,SERIAL TONOMETRY SPX W/MLT MEAS INTRAOCULAR PRS,169.29,1,False,state,GA
92132,,CMPTR OPHTHALMIC DX IMG ANT SEGMT W/I&R UNI/BI,62.41,1,False,state,GA
92132,26,CMPTR OPHTHALMIC DX IMG ANT SEGMT W/I&R UNI/BI,31.87,1,False,state,GA
92132,TC,CMPTR OPHTHALMIC DX IMG ANT SEGMT W/I&R UNI/BI,30.54,1,False,state,GA
92133,,COMPUTERIZED OPHTHALMIC IMAGING OPTIC NERVE,72.37,1,False,state,GA
92133,26,COMPUTERIZED OPHTHALMIC IMAGING OPTIC NERVE,41.83,1,False,state,GA
92133,TC,COMPUTERIZED OPHTHALMIC IMAGING OPTIC NERVE,30.54,1,False,state,GA
92134,,COMPUTERIZED OPHTHALMIC IMAGING RETINA,80.33,1,False,state,GA
