proc_cd,modifier,description,rate,rate_unit,is_by_report,region_type,region_value
71130,26,X-ray exam of breastbone,24.0,1,False,state,LA
71130,TC,X-ray exam of breastbone,51.0,1,False,state,LA
71250,,Cat scan of chest,548.0,1,False,state,LA
71250,26,Cat scan of chest,124.0,1,False,state,LA
71250,TC,Cat scan of chest,424.0,1,False,state,LA
71260,,Contrast cat scan of chest,640.0,1,False,state,LA
71260,26,Contrast cat scan of chest,133.0,1,False,state,LA
71260,TC,Contrast cat scan of chest,507.0,1,False,state,LA
71270,,Contrast cat scans of chest,782.0,1,False,state,LA
71270,26,Contrast cat scans of chest,148.0,1,False,state,LA
71270,TC,Contrast cat scans of chest,634.0,1,False,state,LA
71275,26,Ct angiography chest,191.0,1,False,state,LA
71275,TC,Ct angiography chest,645.0,1,False,state,LA
71275,,Ct angiography chest,836.0,1,False,state,LA
71275,26,Ct angiography chest,191.0,1,False,state,LA
71275,TC,Ct angiography chest,645.0,1,False,state,LA
71275,,Ct angiography chest,836.0,1,False,state,LA
71550,,"Magnetic image, chest",976.0,1,False,state,LA
71550,26,"Magnetic image,  chest",173.0,1,False,state,LA
71550,TC,"Magnetic image, chest",804.0,1,False,state,LA
71551,26,Mri chest w/dye,173.0,1,False,state,LA
71551,TC,Mri chest w/dye,944.0,1,False,state,LA
71551,,Mri chest w/dye,1117.0,1,False,state,LA
71551,26,Mri chest w/dye,173.0,1,False,state,LA
71551,TC,Mri chest w/dye,944.0,1,False,state,LA
71551,,Mri chest w/dye,1117.0,1,False,state,LA
71552,26,Mri chest w/o & w/dye,224.0,1,False,state,LA
71552,TC,Mri chest w/o & w/dye,1165.0,1,False,state,LA
71552,,Mri chest w/o & w/dye,1389.0,1,False,state,LA
71552,26,Mri chest w/o & w/dye,224.0,1,False,state,LA
71552,TC,Mri chest w/o & w/dye,1165.0,1,False,state,LA
71552,,Mri chest w/o & w/dye,1389.0,1,False,state,LA
71555,,Magnetic imaging/chest,991.0,1,False,state,LA
71555,26,Magnetic imaging/chest,187.0,1,False,state,LA
71555,TC,Magnetic imaging/chest,804.0,1,False,state,LA
72010,,X-ray exam of spine,122.0,1,False,state,LA
72010,26,X-ray exam of spine,48.0,1,False,state,LA
72010,TC,X-ray exam of spine,74.0,1,False,state,LA
72020,,X-ray exam of spine,47.0,1,False,state,LA
72020,26,X-ray exam of spine,17.0,1,False,state,LA
72020,TC,X-ray exam of spine,31.0,1,False,state,LA
72040,,X-ray exam of neck spine,67.0,1,False,state,LA
72040,26,X-ray exam of neck spine,24.0,1,False,state,LA
72040,TC,X-ray exam of neck spine,44.0,1,False,state,LA
72050,,X-ray exam of neck spine,98.0,1,False,state,LA
72050,26,X-ray exam of neck spine,33.0,1,False,state,LA
72050,TC,X-ray exam of neck spine,65.0,1,False,state,LA
72052,,X-ray exam of neck spine,120.0,1,False,state,LA
72052,26,X-ray exam of neck spine,39.0,1,False,state,LA
72052,TC,X-ray exam of neck spine,82.0,1,False,state,LA
72069,,X-ray exam of trunk spine,59.0,1,False,state,LA
72069,26,X-ray exam of trunk spine,24.0,1,False,state,LA
72069,TC,X-ray exam of trunk spine,36.0,1,False,state,LA
72070,,X-ray exam of thorax spine,70.0,1,False,state,LA
72070,26,X-ray exam of thorax spine,24.0,1,False,state,LA
72070,TC,X-ray exam of thorax spine,47.0,1,False,state,LA
72072,,X-ray exam of thoracic spine,77.0,1,False,state,LA
72072,26,X-ray exam of thoracic spine,24.0,1,False,state,LA
72072,TC,X-ray exam of thoracic spine,54.0,1,False,state,LA
72074,,X-ray exam of thoracic spine,89.0,1,False,state,LA
72074,26,X-ray exam of thoracic spine,24.0,1,False,state,LA
72074,TC,X-ray exam of thoracic spine,66.0,1,False,state,LA
72080,,X-ray exam of trunk spine,72.0,1,False,state,LA
72080,26,X-ray exam of trunk spine,24.0,1,False,state,LA
72080,TC,X-ray exam of trunk spine,49.0,1,False,state,LA
72090,,X-ray exam of trunk spine,79.0,1,False,state,LA
72090,26,X-ray exam of trunk spine,31.0,1,False,state,LA
72090,TC,X-ray exam of trunk spine,49.0,1,False,state,LA
72100,,X-ray exam of lower spine,72.0,1,False,state,LA
72100,26,X-ray exam of lower spine,24.0,1,False,state,LA
72100,TC,X-ray exam of lower spine,49.0,1,False,state,LA
72110,,X-ray exam of lower spine,99.0,1,False,state,LA
72110,26,X-ray exam of lower spine,33.0,1,False,state,LA
72110,TC,X-ray exam of lower spine,66.0,1,False,state,LA
72114,,X-ray exam of lower spine,124.0,1,False,state,LA
72114,26,X-ray exam of lower spine,39.0,1,False,state,LA
72114,TC,X-ray exam of lower spine,85.0,1,False,state,LA
72120,,X-ray exam of lower spine,88.0,1,False,state,LA
72120,26,X-ray exam of lower spine,24.0,1,False,state,LA
72120,TC,X-ray exam of lower spine,65.0,1,False,state,LA
72125,,Cat scan of neck spine,548.0,1,False,state,LA
72125,26,Cat scan of neck spine,124.0,1,False,state,LA
72125,TC,Cat scan of neck spine,424.0,1,False,state,LA
72126,,Contrast cat scan of neck,637.0,1,False,state,LA
72126,26,Contrast cat scan of neck,130.0,1,False,state,LA
72126,TC,Contrast cat scan of neck,507.0,1,False,state,LA
72127,,Contrast cat scans of neck,770.0,1,False,state,LA
72127,26,Contrast cat scans of neck,136.0,1,False,state,LA
72127,TC,Contrast cat scans of neck,634.0,1,False,state,LA
72128,,Cat scan of thorax spine,548.0,1,False,state,LA
72128,26,Cat scan of thorax spine,124.0,1,False,state,LA
72128,TC,Cat scan of thorax spine,424.0,1,False,state,LA
72129,,Contrast cat scan of thorax,637.0,1,False,state,LA
72129,26,Contrast cat scan of thorax,130.0,1,False,state,LA
72129,TC,Contrast cat scan of thorax,507.0,1,False,state,LA
72130,,Contrast cat scans of thorax,770.0,1,False,state,LA
72130,26,Contrast cat scans of thorax,136.0,1,False,state,LA
72130,TC,Contrast cat scans of thorax,634.0,1,False,state,LA
72131,,Cat scan of lower spine,548.0,1,False,state,LA
72131,26,Cat scan of lower spine,124.0,1,False,state,LA
72131,TC,Cat scan of lower spine,424.0,1,False,state,LA
72132,,Contrast cat of lower spine,637.0,1,False,state,LA
72132,26,Contrast cat of lower spine,130.0,1,False,state,LA
72132,TC,Contrast cat of lower spine,507.0,1,False,state,LA
72133,,"Contrast cat scans,low spine",770.0,1,False,state,LA
72133,26,"Contrast cat scans,low spine",136.0,1,False,state,LA
72133,TC,"Contrast cat scans,low spine",634.0,1,False,state,LA
72141,,"Magnetic image, neck spine",976.0,1,False,state,LA
72141,26,"Magnetic image, neck spine",173.0,1,False,state,LA
72141,TC,"Magnetic image, neck spine",804.0,1,False,state,LA
72142,,"Magnetic image, neck spine",1170.0,1,False,state,LA
72142,26,"Magnetic image, neck spine",206.0,1,False,state,LA
72142,TC,"Magnetic image, neck spine",964.0,1,False,state,LA
72146,,"Magnetic image, chest spine",1064.0,1,False,state,LA
72146,26,"Magnetic image, chest spine",173.0,1,False,state,LA
72146,TC,"Magnetic image, chest spine",892.0,1,False,state,LA
72147,,"Magnetic image, chest spine",1170.0,1,False,state,LA
72147,26,"Magnetic image, chest spine",206.0,1,False,state,LA
72147,TC,"Magnetic image, chest spine",964.0,1,False,state,LA
72148,,"Magnetic image, lumbar spine",1051.0,1,False,state,LA
72148,26,"Magnetic image, lumbar spine",159.0,1,False,state,LA
72148,TC,"Magnetic image, lumbar spine",892.0,1,False,state,LA
72149,,"Magnetic image, lumbar spine",1155.0,1,False,state,LA
72149,26,"Magnetic image, lumbar spine",192.0,1,False,state,LA
72149,TC,"Magnetic image, lumbar spine",964.0,1,False,state,LA
72156,,"Magnetic image, neck spine",2060.0,1,False,state,LA
72156,26,"Magnetic image, neck spine",276.0,1,False,state,LA
72156,TC,"Magnetic image, neck spine",1785.0,1,False,state,LA
72157,,"Magnetic image, chest spine",2060.0,1,False,state,LA
72157,26,"Magnetic image, chest spine",276.0,1,False,state,LA
72157,TC,"Magnetic image, chest spine",1785.0,1,False,state,LA
72158,,"Magnetic image, lumbar spine",2039.0,1,False,state,LA
72158,26,"Magnetic image, lumbar spine",255.0,1,False,state,LA
72158,TC,"Magnetic image, lumbar spine",1785.0,1,False,state,LA
72159,,Magnetic imaging/spine,1074.0,1,False,state,LA
72159,26,Magnetic imaging/spine,182.0,1,False,state,LA
72159,TC,Magnetic imaging/spine,892.0,1,False,state,LA
72170,,X-ray exam of pelvis,56.0,1,False,state,LA
72170,26,X-ray exam of pelvis,18.0,1,False,state,LA
72170,TC,X-ray exam of pelvis,38.0,1,False,state,LA
72190,,X-ray exam of pelvis,71.0,1,False,state,LA
72190,26,X-ray exam of pelvis,23.0,1,False,state,LA
72190,TC,X-ray exam of pelvis,49.0,1,False,state,LA
72191,26,Ct angiograph pelv w/o&w/dye,181.0,1,False,state,LA
72191,TC,Ct angiograph pelv w/o&w/dye,703.0,1,False,state,LA
72191,,Ct angiograph pelv w/o&w/dye,885.0,1,False,state,LA
72191,26,Ct angiograph pelv w/o&w/dye,181.0,1,False,state,LA
72191,TC,Ct angiograph pelv w/o&w/dye,703.0,1,False,state,LA
72191,,Ct angiograph pelv w/o &w/dye,885.0,1,False,state,LA
72192,,Cat scan of pelvis,540.0,1,False,state,LA
72192,26,Cat scan of pelvis,117.0,1,False,state,LA
72192,TC,Cat scan of pelvis,424.0,1,False,state,LA
72193,,Contrast cat scan of pelvis,614.0,1,False,state,LA
72193,26,Contrast cat scan of pelvis,124.0,1,False,state,LA
72193,TC,Contrast cat scan of pelvis,490.0,1,False,state,LA
72194,,Contrast cat scans of pelvis,738.0,1,False,state,LA
72194,26,Contrast cat scans of pelvis,130.0,1,False,state,LA
72194,TC,Contrast cat scans of pelvis,609.0,1,False,state,LA
72195,26,Mri pelvis w/o dye,147.0,1,False,state,LA
72195,TC,Mri pelvis w/o dye,749.0,1,False,state,LA
72195,,Mri pelvis w/o dye,896.0,1,False,state,LA
72196,,"Magnetic image, pelvis",976.0,1,False,state,LA
72196,26,"Magnetic image, pelvis",173.0,1,False,state,LA
72196,TC,"Magnetic image, pelvis",804.0,1,False,state,LA
72197,26,Mri pelvis w/o & w/dye,224.0,1,False,state,LA
72197,TC,Mri pelvis w/o & w/dye,987.0,1,False,state,LA
72197,,Mri pelvis w/o & w/dye,1211.0,1,False,state,LA
72198,,Magnetic imaging/pelvis(mri),990.0,1,False,state,LA
72198,26,Magnetic imaging/pelvis(mri),187.0,1,False,state,LA
72198,TC,Magnetic imaging/pelvis(mri),804.0,1,False,state,LA
72200,,X-ray exam sacroiliac joints,56.0,1,False,state,LA
72200,26,X-ray exam sacroiliac joints,19.0,1,False,state,LA
72200,TC,X-ray exam sacroiliac joints,38.0,1,False,state,LA
72202,,X-ray exam sacroiliac joints,66.0,1,False,state,LA
72202,26,X-ray exam sacroiliac joints,21.0,1,False,state,LA
72202,TC,X-ray exam sacroiliac joints,45.0,1,False,state,LA
72220,,X-ray exam of tailbone,60.0,1,False,state,LA
72220,26,X-ray exam of tailbone,19.0,1,False,state,LA
72220,TC,X-ray exam of tailbone,42.0,1,False,state,LA
72240,,Contrast X -ray of neck spine,438.0,1,False,state,LA
72240,26,Contrast X -ray of neck spine,98.0,1,False,state,LA
